datetime,portfolio_value,cash,return
2020-08-11 09:30:00-04:00,105996.51593017578,12352.214233398438,0.004716849236246601
2020-08-12 09:30:00-04:00,105604.53491210938,12352.214233398438,-0.003698055682552992
2020-08-13 09:30:00-04:00,105929.79016113281,12352.214233398438,0.0030799363805176228
2020-08-14 09:30:00-04:00,105874.19525146484,12352.214233398438,-0.0005248279033065462
2020-08-15 09:30:00-04:00,105874.19525146484,12352.214233398438,0.0
2020-08-17 09:30:00-04:00,106299.53491210938,12352.214233398438,0.004017406315432126
2020-08-18 09:30:00-04:00,106410.73321533203,12352.214233398438,0.0010460845695570153
2020-08-19 09:30:00-04:00,106608.11083984375,12352.214233398438,0.0018548657503592025
2020-08-20 09:30:00-04:00,105582.29016113281,12352.214233398438,-0.009622351157239972
2020-08-21 09:30:00-04:00,106293.9779663086,12352.214233398438,0.006740598296264055
2020-08-22 09:30:00-04:00,106293.9779663086,12352.214233398438,0.0
2020-08-24 09:30:00-04:00,107461.57287597656,12352.214233398438,0.010984581930295834
2020-08-25 09:30:00-04:00,107853.55389404297,12352.214233398438,0.003647638942701814
2020-08-26 09:30:00-04:00,108195.49694824219,12352.214233398438,0.003170438449669799
2020-08-27 09:30:00-04:00,109237.99694824219,12352.214233398438,0.009635336307006526
2020-08-28 09:30:00-04:00,109496.53491210938,12352.214233398438,0.002366740246891208
2020-08-29 09:30:00-04:00,109496.53491210938,12352.214233398438,0.0
2020-08-31 09:30:00-04:00,109749.51593017578,12352.214233398438,0.002310402043950166
2020-09-01 09:30:00-04:00,109710.59185791016,12352.214233398438,-0.00035466281500862173
2020-09-02 09:30:00-04:00,110950.4779663086,12352.214233398438,0.01130142575481008
2020-09-03 09:30:00-04:00,111284.07287597656,12352.214233398438,0.003006700969501619
2020-09-04 09:30:00-04:00,108576.35559082031,12352.214233398438,-0.024331579669751413
2020-09-05 09:30:00-04:00,108576.35559082031,12352.214233398438,0.0
2020-09-08 09:30:00-04:00,105957.59185791016,12352.214233398438,-0.024119097741493567
2020-09-09 09:30:00-04:00,106191.11083984375,12352.214233398438,0.0022038909892057035
2020-09-10 09:30:00-04:00,107378.17626953125,12352.214233398438,0.011178576250867378
2020-09-11 09:30:00-04:00,105710.17626953125,12352.214233398438,-0.015533882749257488
2020-09-12 09:30:00-04:00,105710.17626953125,12352.214233398438,0.0
2020-09-14 09:30:00-04:00,106174.43151855469,12352.214233398438,0.0043917744289794225
2020-09-15 09:30:00-04:00,106109.09143066406,112249.25134277344,-0.0006154032280286659
2020-09-16 09:30:00-04:00,106037.71875,168534.05053710938,-0.0006726349241309437
2020-09-17 09:30:00-04:00,107492.57098388672,168534.05053710938,0.013720138937699744
2020-09-18 09:30:00-04:00,107161.34143066406,168534.05053710938,-0.0030814180942076996
2020-09-19 09:30:00-04:00,107161.34143066406,168534.05053710938,0.0
2020-09-21 09:30:00-04:00,108685.91130322265,168289.01353710936,0.014226864391624128
2020-09-22 09:30:00-04:00,108160.70219677733,168289.01353710936,-0.004832356835837048
2020-09-23 09:30:00-04:00,107734.31465405272,168289.01353710936,-0.003942166924442492
2020-09-24 09:30:00-04:00,109505.75331372069,168289.01353710936,0.016442659568181694
2020-09-25 09:30:00-04:00,109256.87599438475,168289.01353710936,-0.0022727328181829654
2020-09-26 09:30:00-04:00,109256.87599438475,168289.01353710936,0.0
2020-09-28 09:30:00-04:00,107309.75331372069,168289.01353710936,-0.0178215115794097
2020-09-29 09:30:00-04:00,107172.50331372069,168289.01353710936,-0.0012790076927933214
2020-09-30 09:30:00-04:00,107333.54420727538,168289.01353710936,0.00150263256502714
2020-10-01 09:30:00-04:00,106491.74309033202,168289.01353710936,-0.007842852140591994
2020-10-02 09:30:00-04:00,107587.91130322265,168289.01353710936,0.010293457324299649
2020-10-03 09:30:00-04:00,107587.91130322265,168289.01353710936,0.0
2020-10-05 09:30:00-04:00,106790.03398388671,168289.01353710936,-0.007416049904410027
2020-10-06 09:30:00-04:00,106085.48286694335,168289.01353710936,-0.006597536218123756
2020-10-07 09:30:00-04:00,106413.05443066405,168289.01353710936,0.003087807632751849
2020-10-08 09:30:00-04:00,105547.462420166,168289.01353710936,-0.008134265247146333
2020-10-09 09:30:00-04:00,105051.53398388671,168289.01353710936,-0.004698629648764996
2020-10-10 09:30:00-04:00,105051.53398388671,168289.01353710936,0.0
2020-10-12 09:30:00-04:00,104314.04420727538,168289.01353710936,-0.007020266612427051
2020-10-13 09:30:00-04:00,103821.77376049804,168289.01353710936,-0.004719119563605267
2020-10-14 09:30:00-04:00,104101.76353710936,168289.01353710936,0.0026968309870838425
2020-10-15 09:30:00-04:00,105390.08510083007,168289.01353710936,0.01237559787602871
2020-10-16 09:30:00-04:00,104429.33510083007,168289.01353710936,-0.009116132690099032
2020-10-17 09:30:00-04:00,104429.33510083007,168289.01353710936,0.0
2020-10-19 09:30:00-04:00,104486.06465405272,168289.01353710936,0.0005432338831601324
2020-10-20 09:30:00-04:00,105435.83510083007,168289.01353710936,0.009089924574362973
2020-10-21 09:30:00-04:00,105459.62599438475,168289.01353710936,0.00022564333589181196
2020-10-22 09:30:00-04:00,105527.33510083007,168289.01353710936,0.0006420381810279263
2020-10-23 09:30:00-04:00,104983.8248774414,168289.01353710936,-0.0051504211953173895
2020-10-24 09:30:00-04:00,104983.8248774414,168289.01353710936,0.0
2020-10-26 09:30:00-04:00,105679.22264355468,168289.01353710936,0.0066238562647635835
2020-10-27 09:30:00-04:00,106112.93174999999,168289.01353710936,0.004104014919831256
2020-10-28 09:30:00-04:00,107514.712420166,168289.01353710936,0.013210271802390539
2020-10-29 09:30:00-04:00,108464.48286694335,168289.01353710936,0.008833864923208479
2020-10-30 09:30:00-04:00,108213.77376049804,168289.01353710936,-0.002311439651197733
2020-10-31 09:30:00-04:00,108213.77376049804,168289.01353710936,0.0
2020-11-02 09:30:00-05:00,107862.41130322265,168289.01353710936,-0.003246929157586176
2020-11-03 09:30:00-05:00,107223.74309033202,168289.01353710936,-0.005921137912402119
2020-11-04 09:30:00-05:00,105911.63621777343,168289.01353710936,-0.012237092594810761
2020-11-05 09:30:00-05:00,104378.09532421874,168289.01353710936,-0.014479437277330476
2020-11-06 09:30:00-05:00,104251.8248774414,168289.01353710936,-0.0012097408597572246
2020-11-07 09:30:00-05:00,104251.8248774414,168289.01353710936,0.0
2020-11-09 09:30:00-05:00,101682.50331372069,101682.50331372069,-0.02464533898318999
2020-11-10 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-11 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-12 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-13 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-14 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-16 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-17 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-18 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-19 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-20 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-21 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-23 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-24 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-25 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-26 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-27 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-28 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-11-30 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-01 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-02 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-03 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-04 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-05 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-07 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-08 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-09 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-10 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-11 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-12 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-14 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-15 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-16 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-17 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-18 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-19 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-21 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-22 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-23 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-24 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-25 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-28 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-29 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-30 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2020-12-31 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-01 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-04 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-05 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-06 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-07 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-08 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-09 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-11 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-12 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-13 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-14 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-15 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-16 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-19 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-20 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-21 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-22 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-23 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-25 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-26 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-27 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-28 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-29 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-01-30 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-01 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-02 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-03 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-04 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-05 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-06 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-08 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-09 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-10 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-11 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-12 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-13 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-16 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-17 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-18 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-19 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-20 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-22 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-23 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-24 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
2021-02-25 09:30:00-05:00,101682.50331372069,101682.50331372069,0.0
